ORIGIN	DESTINATION	TIME_MIN	DISTANCE_METER
D_00117	D_00181	25.622	21565
D_00117	D_00197	26.459	21695
D_00117	D_00126	6.992	2487
D_00117	D_00023	10.321	4481
D_00117	D_00146	24.904	19833
D_00117	D_00008	19.147	11711
D_00117	D_00164	28.262	20784
D_00117	D_00285	17.445	12089
D_00117	D_00134	3.512	1086
D_00117	D_00080	18.491	14023
D_00117	D_00207	20.283	14085
D_00117	D_00219	16.813	11010
D_00117	D_00173	26.531	21943
D_00117	D_00109	8.326	4241
D_00117	D_00257	26.974	21347
D_00117	D_00132	7.573	2039
D_00117	D_00003	13.440	8737
D_00117	D_00185	24.397	20292
D_00117	D_00087	19.860	14952
D_00117	D_00140	26.735	20380
D_00117	D_00250	25.180	18485
D_00117	D_00203	16.838	12889
D_00117	D_00243	14.435	11037
D_00117	D_00034	15.846	6629
D_00117	D_00287	22.921	8220
D_00117	D_00098	7.738	3752
D_00117	D_00070	19.626	13582
D_00117	D_00274	25.412	19362
D_00117	D_00213	16.416	12638
D_00117	D_00254	21.907	16332
D_00117	D_00258	29.998	23233
D_00117	D_00298	19.846	13237
D_00117	D_00277	25.852	18388
D_00117	D_00025	11.774	4723
D_00117	D_00096	25.021	16484
D_00117	D_00073	19.322	13034
D_00117	D_00037	15.060	9484
D_00117	D_00124	4.452	1040
D_00117	D_00086	18.710	12792
D_00117	D_00273	28.688	22406
D_00117	D_00209	13.013	5737
D_00117	D_00289	21.564	13813
D_00117	D_00300	18.927	12865
D_00117	D_00224	14.664	5950
D_00117	D_00108	1.681	654
D_00117	D_00228	18.430	11338
D_00117	D_00270	21.145	14970
D_00117	D_00115	8.560	3760
D_00117	D_00154	21.902	12469
D_00117	D_00089	21.323	16123
D_00117	D_00026	20.279	12277
D_00117	D_00272	19.785	15087
D_00117	D_00056	12.387	4942
D_00117	D_00029	12.870	8691
D_00117	D_00229	15.205	11484
D_00117	D_00233	18.397	14119
D_00117	D_00071	25.550	10712
D_00117	D_00024	14.024	9187
D_00117	D_00220	12.835	6068
D_00117	D_00160	26.620	14866
D_00117	D_00068	25.814	16803
D_00117	D_00144	23.296	15825
D_00117	D_00035	12.826	8595
D_00117	D_00040	14.260	8762
D_00117	D_00011	14.469	5732
D_00117	D_00211	18.348	13204
D_00117	D_00222	15.480	12108
D_00117	D_00218	15.197	11658
D_00117	D_00247	17.438	12281
D_00117	D_00127	3.497	1262
D_00117	D_00033	12.942	8652
D_00117	D_00048	12.219	8416
D_00117	D_00175	24.249	19884
D_00117	D_00158	22.545	15025
D_00117	D_00066	23.738	17658
D_00117	D_00055	14.678	9606
D_00117	Depot	20.020	7915
D_00117	D_00223	16.106	7195
D_00117	D_00168	26.083	21801
D_00117	D_00049	19.123	7510
D_00267	D_00139	34.122	23542
D_00267	D_00117	20.959	15613
D_00267	D_00088	8.387	4111
D_00267	D_00214	13.688	6076
D_00267	D_00269	9.929	5653
D_00267	D_00156	33.002	26621
D_00267	D_00264	11.565	6316
D_00267	D_00239	12.215	5831
D_00267	D_00235	13.163	6712
D_00267	D_00074	3.875	1828
D_00267	D_00226	8.085	3761
D_00267	D_00251	11.225	5154
D_00267	D_00059	6.139	3234
D_00267	D_00151	34.370	27750
D_00267	D_00012	16.255	6922
D_00267	D_00286	8.971	3908
D_00267	D_00266	12.366	6865
D_00267	D_00044	15.384	7370
D_00267	D_00019	15.264	7373
D_00267	D_00121	23.210	16089
D_00267	D_00094	9.847	5271
D_00267	D_00014	20.700	9679
D_00267	D_00112	22.052	15498
D_00267	D_00200	14.518	8023
D_00267	D_00268	7.542	4195
D_00267	D_00010	24.233	11993
D_00267	D_00128	19.524	14238
D_00267	D_00120	20.057	15548
D_00267	D_00099	19.117	12717
D_00267	D_00083	8.089	4101
D_00267	D_00013	16.068	7775
D_00267	D_00280	13.355	7341
D_00267	D_00201	20.280	10458
D_00267	D_00260	3.199	1499
D_00267	D_00180	20.989	11576
D_00267	D_00062	10.506	5195
D_00267	D_00032	26.099	19598
D_00267	D_00283	9.399	4231
D_00267	D_00143	39.412	28716
D_00267	D_00163	33.484	25020
D_00267	D_00271	8.164	4427
D_00267	D_00293	13.071	5778
D_00267	D_00183	21.998	12184
D_00267	D_00275	7.159	3616
D_00267	D_00082	6.083	3506
D_00267	D_00162	32.678	22674
D_00267	D_00259	15.639	8716
D_00267	D_00130	21.888	15448
D_00267	D_00031	18.065	8495
D_00267	D_00159	31.454	22031
D_00267	D_00106	18.930	14033
D_00267	D_00166	36.091	25962
D_00267	D_00135	20.005	14103
D_00267	D_00054	22.904	15189
D_00267	D_00015	15.516	8042
D_00267	D_00069	7.457	3877
D_00267	D_00238	13.122	7072
D_00267	D_00248	7.346	3483
D_00267	D_00187	21.397	12371
D_00267	D_00150	35.600	25906
D_00267	D_00009	19.254	9344
D_00267	D_00253	9.627	4767
D_00267	D_00018	19.972	14253
D_00267	D_00189	19.855	11234
D_00267	D_00217	15.358	6602
D_00267	D_00095	7.177	3475
D_00267	D_00103	18.849	12648
D_00267	D_00047	24.383	18913
D_00267	D_00242	23.673	11767
D_00267	D_00169	18.979	14534
D_00267	D_00291	8.959	4243
D_00267	D_00255	1.528	614
D_00267	D_00142	33.668	25581
D_00267	D_00161	34.158	25114
D_00267	D_00262	16.531	9327
D_00267	D_00202	19.268	9946
D_00267	D_00292	9.933	4594
D_00267	D_00215	14.017	6092
D_00267	D_00061	3.529	1936
D_00267	D_00279	7.345	3005
D_00267	D_00165	33.659	28980
D_00267	D_00299	14.039	6240
D_00267	D_00208	16.477	6792
D_00267	D_00241	25.917	12869
D_00267	D_00097	1.974	926
D_00267	D_00072	7.939	4118
D_00267	D_00084	5.865	2712
D_00267	D_00114	21.668	15328
D_00267	D_00193	21.339	11671
D_00267	D_00149	30.927	21948
D_00267	D_00045	21.579	9909
D_00267	D_00261	3.094	1288
D_00267	D_00125	24.408	16424
D_00267	D_00147	36.376	29722
D_00267	D_00065	9.830	5074
D_00267	D_00205	16.013	6620
D_00267	D_00234	26.553	16594
D_00267	D_00077	6.346	3326
D_00267	D_00188	22.526	12228
D_00267	D_00296	13.715	5982
D_00267	D_00174	19.368	10340
D_00267	D_00028	20.050	14048
D_00267	D_00294	11.478	5203
D_00267	D_00152	35.336	29508
D_00267	D_00107	18.073	13812
D_00267	D_00100	20.915	15738
D_00267	D_00113	23.133	15198
D_00267	D_00078	7.442	3727
D_00267	D_00206	14.993	6450
D_00267	D_00256	5.814	2563
D_00267	D_00067	9.688	5217
D_00267	D_00176	15.869	8556
D_00267	D_00232	24.871	12331
D_00267	D_00075	12.921	6477
D_00267	D_00129	17.272	12346
D_00267	D_00039	24.173	19015
D_00267	D_00138	32.941	29811
D_00267	D_00004	25.037	19194
D_00267	D_00020	25.015	11523
D_00267	D_00240	24.957	12399
D_00267	D_00171	15.756	9168
D_00267	D_00131	22.305	13698
D_00267	D_00050	19.719	9183
D_00267	D_00002	22.551	9187
D_00267	D_00090	11.826	5796
D_00267	D_00153	37.578	30231
D_00267	D_00007	26.311	13056
D_00267	D_00148	36.624	26202
D_00267	D_00155	33.617	25867
D_00267	D_00038	26.630	19947
D_00267	D_00111	23.103	15525
D_00267	D_00105	20.298	14032
D_00267	D_00016	22.192	11058
D_00267	D_00276	4.774	2185
D_00267	D_00046	19.454	9039
D_00267	D_00058	26.702	19959
D_00267	D_00196	17.501	9882
D_00267	D_00177	14.204	8592
D_00267	D_00001	23.549	18587
D_00267	D_00063	7.247	3853
D_00267	D_00157	41.299	31703
D_00267	D_00246	23.936	13486
D_00267	D_00116	20.032	14355
D_00267	D_00172	24.042	12607
D_00267	D_00118	21.020	15395
D_00267	D_00290	11.893	5397
D_00267	D_00053	20.615	9319
D_00267	D_00295	11.821	4755
D_00267	D_00022	19.180	9087
D_00267	D_00212	21.151	10723
D_00267	D_00249	11.632	5283
D_00267	D_00281	1.074	413
D_00267	D_00227	25.065	15996
D_00267	D_00210	18.624	9776
D_00267	D_00244	17.428	8885
D_00267	D_00282	9.227	3851
D_00267	D_00141	33.788	22968
D_00267	D_00179	21.016	11473
D_00267	D_00136	35.521	25960
D_00267	D_00237	26.521	13450
D_00267	D_00091	8.542	4655
D_00267	D_00194	19.506	10619
D_00267	D_00092	3.723	2033
D_00267	D_00137	37.682	31529
D_00267	D_00199	17.696	12164
D_00267	D_00021	20.087	8599
D_00267	D_00076	6.320	3247
D_00267	D_00231	11.507	5775
D_00267	D_00119	22.909	17399
D_00267	D_00284	10.635	5722
D_00267	D_00278	18.505	10091
D_00267	D_00079	4.895	2559
D_00267	D_00027	23.056	18420
D_00267	D_00104	22.314	15594
D_00267	D_00170	18.901	12896
D_00267	D_00230	11.413	5280
D_00267	D_00123	24.962	16471
D_00267	D_00225	13.465	5839
D_00267	D_00221	11.452	5436
D_00267	D_00216	15.578	8721
D_00267	D_00178	17.469	12030
D_00267	D_00167	31.232	21994
D_00267	D_00051	22.200	11340
D_00267	D_00133	23.189	15233
D_00267	D_00030	23.804	11402
D_00267	D_00042	23.857	11697
D_00267	D_00060	11.406	5862
D_00267	D_00236	10.274	5375
D_00267	D_00110	23.222	14129
D_00267	D_00041	25.835	19554
D_00267	D_00064	2.167	1176
D_00267	D_00186	24.619	13454
D_00267	D_00265	5.006	2529
D_00267	D_00245	26.175	16333
D_00267	D_00182	14.431	8380
D_00267	D_00263	4.414	1909
D_00267	D_00190	15.006	9252
D_00267	D_00191	14.532	8473
D_00267	D_00085	4.383	2394
D_00267	D_00052	19.877	9196
D_00267	D_00081	8.832	4514
D_00267	D_00195	19.222	10507
D_00267	D_00184	15.169	10510
D_00267	D_00297	13.454	6532
D_00267	D_00006	19.820	9100
D_00267	D_00101	21.111	14839
D_00267	D_00005	19.692	14335
D_00267	D_00057	24.330	11700
D_00267	D_00093	5.888	3279
D_00267	D_00145	35.780	24070
D_00267	D_00198	13.522	5800
D_00267	D_00288	13.659	5067
D_00267	D_00192	20.507	11463
D_00267	D_00017	22.470	15134
D_00267	D_00036	26.501	19473
D_00267	D_00204	19.990	10257
D_00267	D_00043	23.958	11242
D_00267	D_00252	6.972	3301
D_00267	D_00122	22.384	14967
D_00267	D_00102	22.282	13517
D_00267	D_00181	13.977	8005
D_00267	D_00197	16.805	11209
D_00267	D_00126	21.100	15141
D_00267	D_00023	19.362	14108
D_00267	D_00146	34.138	25243
D_00267	D_00008	19.715	9960
D_00267	D_00164	33.808	24524
D_00267	D_00285	10.885	5038
D_00267	D_00134	24.262	16629
D_00267	D_00080	4.378	2239
D_00267	D_00207	15.333	6705
D_00267	D_00219	15.240	8552
D_00267	D_00173	14.604	8988
D_00267	D_00109	24.705	16605
D_00267	D_00257	11.463	6201
D_00267	D_00132	18.563	12311
D_00267	D_00003	24.643	18839
D_00267	D_00185	17.517	12152
D_00267	D_00087	3.444	1858
D_00267	D_00140	30.365	23680
D_00267	D_00250	12.917	6671
D_00267	D_00203	14.968	6477
D_00267	D_00243	11.290	6281
D_00267	D_00034	24.887	16256
D_00267	D_00287	18.766	7378
D_00267	D_00098	18.517	13671
D_00267	D_00070	7.346	3784
D_00267	D_00274	6.152	3519
D_00267	D_00213	13.688	6076
D_00267	D_00254	2.468	1288
D_00267	D_00258	14.488	8087
D_00267	D_00298	10.092	4477
D_00267	D_00277	5.600	2670
D_00267	D_00025	21.093	14805
D_00267	D_00096	9.468	4864
D_00267	D_00073	5.027	2621
D_00267	D_00037	26.263	19586
D_00267	D_00124	22.069	13486
D_00267	D_00086	4.495	2419
D_00267	D_00273	13.177	7260
D_00267	D_00209	21.521	10745
D_00267	D_00289	11.810	5053
D_00267	D_00300	10.116	4496
D_00267	D_00224	18.961	10177
D_00267	D_00108	20.632	15416
D_00267	D_00228	25.189	12614
D_00267	D_00270	4.288	1877
D_00267	D_00115	17.601	13387
D_00267	D_00154	32.704	22629
D_00267	D_00089	3.668	1971
D_00267	D_00026	20.551	9663
D_00267	D_00272	4.506	2217
D_00267	D_00056	20.797	8936
D_00267	D_00029	24.073	18793
D_00267	D_00229	11.703	5863
D_00267	D_00233	8.973	4283
D_00267	D_00071	11.328	5552
D_00267	D_00024	25.227	19289
D_00267	D_00220	20.482	10399
D_00267	D_00160	36.132	26108
D_00267	D_00068	9.019	4885
D_00267	D_00144	35.605	22299
D_00267	D_00035	24.029	18697
D_00267	D_00040	25.463	18864
D_00267	D_00011	21.991	10252
D_00267	D_00211	16.477	6792
D_00267	D_00222	13.883	8248
D_00267	D_00218	13.600	7798
D_00267	D_00247	11.915	5295
D_00267	D_00127	23.296	15710
D_00267	D_00033	24.145	18754
D_00267	D_00048	23.422	18518
D_00267	D_00175	19.430	10523
D_00267	D_00158	36.813	22607
D_00267	D_00066	6.083	3506
D_00267	D_00055	21.730	11112
D_00267	Depot	15.162	7164
D_00267	D_00223	17.112	8762
D_00267	D_00168	14.441	8237
D_00267	D_00049	15.192	7345
D_00286	D_00139	32.619	21055
D_00286	D_00117	18.801	12761
D_00286	D_00088	8.783	3455
D_00286	D_00214	7.863	3438
D_00286	D_00267	8.974	4346
D_00286	D_00269	17.244	12824
D_00286	D_00156	30.843	23769
D_00286	D_00264	18.881	13487
D_00286	D_00239	10.869	4497
D_00286	D_00235	18.378	10690
D_00286	D_00074	6.754	2999
D_00286	D_00226	10.490	4967
D_00286	D_00251	12.258	5144
D_00286	D_00059	5.574	2581
D_00286	D_00151	32.212	24898
D_00286	D_00012	7.566	3046
D_00286	D_00266	19.681	14036
D_00286	D_00044	7.245	2982
D_00286	D_00019	7.177	3236
D_00286	D_00121	21.051	13237
D_00286	D_00094	11.465	4657
D_00286	D_00014	13.307	4917
D_00286	D_00112	20.549	13011
D_00286	D_00200	10.863	4648
D_00286	D_00268	14.504	7669
D_00286	D_00010	17.766	8170
D_00286	D_00128	18.022	11751
D_00286	D_00120	18.554	13061
D_00286	D_00099	17.614	10230
D_00286	D_00083	3.948	1338
D_00286	D_00013	7.981	3638
D_00286	D_00280	20.670	14512
D_00286	D_00201	15.369	6074
D_00286	D_00260	9.864	4859
D_00286	D_00180	22.631	11315
D_00286	D_00062	8.696	3718
D_00286	D_00032	23.032	10656
D_00286	D_00283	0.710	355
D_00286	D_00143	38.701	29984
D_00286	D_00163	35.126	24759
D_00286	D_00271	15.102	7860
D_00286	D_00293	4.383	1902
D_00286	D_00183	23.640	11923
D_00286	D_00275	14.087	7517
D_00286	D_00082	9.622	4587
D_00286	D_00162	31.175	20187
D_00286	D_00259	22.954	15887
D_00286	D_00130	19.730	12596
D_00286	D_00031	13.471	5117
D_00286	D_00159	29.951	19544
D_00286	D_00106	17.427	11546
D_00286	D_00166	35.049	21979
D_00286	D_00135	18.502	11616
D_00286	D_00054	19.329	8939
D_00286	D_00015	9.048	4219
D_00286	D_00069	12.368	6502
D_00286	D_00238	10.727	4274
D_00286	D_00248	10.123	5289
D_00286	D_00187	23.039	12110
D_00286	D_00150	35.387	22337
D_00286	D_00009	10.650	4187
D_00286	D_00253	14.842	8745
D_00286	D_00018	18.469	11766
D_00286	D_00189	21.497	10973
D_00286	D_00217	7.680	3440
D_00286	D_00095	7.683	2278
D_00286	D_00103	17.346	10161
D_00286	D_00047	20.948	9851
D_00286	D_00242	21.515	8915
D_00286	D_00169	23.918	14918
D_00286	D_00291	3.140	1451
D_00286	D_00255	10.502	4960
D_00286	D_00142	35.310	25320
D_00286	D_00161	35.584	22404
D_00286	D_00262	23.847	16498
D_00286	D_00202	14.357	5562
D_00286	D_00292	1.492	677
D_00286	D_00215	7.443	2683
D_00286	D_00061	5.883	2843
D_00286	D_00279	13.822	6681
D_00286	D_00165	31.500	26128
D_00286	D_00299	5.351	2364
D_00286	D_00208	10.652	4154
D_00286	D_00241	23.759	10017
D_00286	D_00097	7.693	3735
D_00286	D_00072	3.546	1229
D_00286	D_00084	11.460	5854
D_00286	D_00114	19.510	12476
D_00286	D_00193	22.981	11410
D_00286	D_00149	29.424	19461
D_00286	D_00045	15.743	7010
D_00286	D_00261	9.941	4968
D_00286	D_00125	22.249	13572
D_00286	D_00147	34.218	26870
D_00286	D_00065	10.346	4629
D_00286	D_00205	8.175	3378
D_00286	D_00234	24.395	13742
D_00286	D_00077	9.885	4407
D_00286	D_00188	24.168	11967
D_00286	D_00296	5.027	2106
D_00286	D_00174	21.002	10101
D_00286	D_00028	18.547	11561
D_00286	D_00294	5.653	2565
D_00286	D_00152	33.178	26656
D_00286	D_00107	16.570	11325
D_00286	D_00100	19.413	13251
D_00286	D_00113	21.286	8152
D_00286	D_00078	3.816	1420
D_00286	D_00206	7.155	3208
D_00286	D_00256	13.164	7535
D_00286	D_00067	11.330	4956
D_00286	D_00176	17.511	8295
D_00286	D_00232	22.713	9479
D_00286	D_00075	12.075	5351
D_00286	D_00129	15.769	9859
D_00286	D_00039	21.012	9864
D_00286	D_00138	30.782	26959
D_00286	D_00004	21.970	10252
D_00286	D_00020	18.547	7700
D_00286	D_00240	22.799	9547
D_00286	D_00171	17.398	8907
D_00286	D_00131	20.802	11211
D_00286	D_00050	15.125	5805
D_00286	D_00002	13.862	5311
D_00286	D_00090	9.685	4134
D_00286	D_00153	35.420	27379
D_00286	D_00007	19.844	9233
D_00286	D_00148	36.411	22633
D_00286	D_00155	35.259	25606
D_00286	D_00038	23.563	11005
D_00286	D_00111	20.945	12673
D_00286	D_00105	18.795	11545
D_00286	D_00016	15.725	7235
D_00286	D_00276	11.876	6173
D_00286	D_00046	13.891	6066
D_00286	D_00058	23.635	11017
D_00286	D_00196	19.143	9621
D_00286	D_00177	15.846	8331
D_00286	D_00001	20.388	9436
D_00286	D_00063	7.812	2112
D_00286	D_00157	39.141	28851
D_00286	D_00246	21.778	10634
D_00286	D_00116	18.530	11868
D_00286	D_00172	25.684	12346
D_00286	D_00118	18.862	12543
D_00286	D_00290	3.205	1521
D_00286	D_00053	14.150	6098
D_00286	D_00295	3.431	1202
D_00286	D_00022	14.586	5709
D_00286	D_00212	16.240	6339
D_00286	D_00249	10.486	4569
D_00286	D_00281	8.588	4208
D_00286	D_00227	22.907	13144
D_00286	D_00210	13.713	5392
D_00286	D_00244	15.269	6033
D_00286	D_00282	2.236	975
D_00286	D_00141	32.285	20481
D_00286	D_00179	22.658	11212
D_00286	D_00136	37.163	25699
D_00286	D_00237	24.363	10598
D_00286	D_00091	8.790	3723
D_00286	D_00194	21.140	10380
D_00286	D_00092	6.127	2965
D_00286	D_00137	35.524	28677
D_00286	D_00199	16.193	9677
D_00286	D_00021	11.398	4723
D_00286	D_00076	11.230	5872
D_00286	D_00231	10.161	4441
D_00286	D_00119	21.406	14912
D_00286	D_00284	6.044	2508
D_00286	D_00278	22.720	15673
D_00286	D_00079	4.867	2275
D_00286	D_00027	18.594	8815
D_00286	D_00104	20.156	12742
D_00286	D_00170	22.059	11178
D_00286	D_00230	12.044	5069
D_00286	D_00123	22.804	13619
D_00286	D_00225	7.640	3201
D_00286	D_00221	4.763	1991
D_00286	D_00216	10.667	4337
D_00286	D_00178	22.777	12692
D_00286	D_00167	29.729	19507
D_00286	D_00051	15.733	7517
D_00286	D_00133	21.342	8187
D_00286	D_00030	17.337	7579
D_00286	D_00042	17.390	7874
D_00286	D_00060	10.586	4749
D_00286	D_00236	15.490	9353
D_00286	D_00110	21.719	11642
D_00286	D_00041	22.768	10612
D_00286	D_00064	6.823	3371
D_00286	D_00186	26.261	13193
D_00286	D_00265	12.394	6660
D_00286	D_00245	24.016	13481
D_00286	D_00182	16.073	8119
D_00286	D_00263	12.365	5822
D_00286	D_00190	16.648	8991
D_00286	D_00191	16.174	8212
D_00286	D_00085	7.542	3603
D_00286	D_00052	13.412	5975
D_00286	D_00081	7.837	3284
D_00286	D_00195	20.864	10246
D_00286	D_00184	21.292	17277
D_00286	D_00297	5.920	2617
D_00286	D_00006	13.681	6031
D_00286	D_00101	17.716	7135
D_00286	D_00005	17.541	7466
D_00286	D_00057	17.863	7877
D_00286	D_00093	7.433	3486
D_00286	D_00145	34.277	21583
D_00286	D_00198	7.697	3162
D_00286	D_00288	5.359	1606
D_00286	D_00192	22.149	11202
D_00286	D_00017	17.013	7158
D_00286	D_00036	20.412	9184
D_00286	D_00204	15.079	5873
D_00286	D_00043	17.183	5563
D_00286	D_00252	9.749	5107
D_00286	D_00122	20.881	12480
D_00286	D_00102	20.779	11030
D_00286	D_00181	15.619	7744
D_00286	D_00197	22.928	17976
D_00286	D_00126	18.942	12289
D_00286	D_00023	17.391	7377
D_00286	D_00146	35.780	24982
D_00286	D_00008	13.248	6137
D_00286	D_00164	35.450	24263
D_00286	D_00285	2.928	902
D_00286	D_00134	22.104	13777
D_00286	D_00080	7.165	3212
D_00286	D_00207	6.645	2829
D_00286	D_00219	10.663	4405
D_00286	D_00173	16.246	8727
D_00286	D_00109	22.547	13753
D_00286	D_00257	18.778	13372
D_00286	D_00132	16.694	11117
D_00286	D_00003	21.208	9777
D_00286	D_00185	22.307	12597
D_00286	D_00087	7.115	3425
D_00286	D_00140	32.007	23419
D_00286	D_00250	18.132	10649
D_00286	D_00203	9.143	3839
D_00286	D_00243	9.757	4399
D_00286	D_00034	19.817	9194
D_00286	D_00287	10.077	3502
D_00286	D_00098	17.014	11184
D_00286	D_00070	3.764	1448
D_00286	D_00274	13.401	6984
D_00286	D_00213	7.863	3438
D_00286	D_00254	9.163	4805
D_00286	D_00258	21.803	15258
D_00286	D_00298	1.403	601
D_00286	D_00277	13.108	6861
D_00286	D_00025	14.188	5896
D_00286	D_00096	8.473	3634
D_00286	D_00073	4.672	2152
D_00286	D_00037	23.196	10644
D_00286	D_00124	20.566	10999
D_00286	D_00086	4.721	2262
D_00286	D_00273	20.493	14431
D_00286	D_00209	16.610	6361
D_00286	D_00289	3.121	1177
D_00286	D_00300	1.676	579
D_00286	D_00224	16.250	7252
D_00286	D_00108	18.474	12564
D_00286	D_00228	23.031	9762
D_00286	D_00270	11.496	5211
D_00286	D_00115	16.098	10900
D_00286	D_00154	31.201	20142
D_00286	D_00089	8.578	4596
D_00286	D_00026	14.098	6562
D_00286	D_00272	11.856	7189
D_00286	D_00056	12.108	5060
D_00286	D_00029	20.912	9642
D_00286	D_00229	10.357	4529
D_00286	D_00233	11.750	6089
D_00286	D_00071	9.834	4352
D_00286	D_00024	22.160	10347
D_00286	D_00220	15.571	6015
D_00286	D_00160	35.919	22539
D_00286	D_00068	9.267	3953
D_00286	D_00144	34.102	19812
D_00286	D_00035	20.528	9376
D_00286	D_00040	22.086	9605
D_00286	D_00011	14.598	5490
D_00286	D_00211	10.652	4154
D_00286	D_00222	9.575	4256
D_00286	D_00218	10.069	4389
D_00286	D_00247	11.898	4867
D_00286	D_00127	21.674	13332
D_00286	D_00033	21.188	9843
D_00286	D_00048	18.750	8599
D_00286	D_00175	21.064	10284
D_00286	D_00158	35.310	20120
D_00286	D_00066	9.622	4587
D_00286	D_00055	15.263	7289
D_00286	Depot	6.779	2772
D_00286	D_00223	12.531	4803
D_00286	D_00168	16.083	7976
D_00286	D_00049	7.342	3100
D_00151	D_00139	9.097	3726
D_00151	D_00117	20.136	15462
D_00151	D_00088	37.552	27394
D_00151	D_00214	28.810	24430
D_00151	D_00267	33.622	27128
D_00151	D_00269	37.833	32591
D_00151	D_00156	3.379	1533
D_00151	D_00264	39.470	33254
D_00151	D_00239	28.587	23482
D_00151	D_00235	37.820	30318
D_00151	D_00074	32.684	26714
D_00151	D_00226	29.729	25140
D_00151	D_00251	30.191	24350
D_00151	D_00059	33.560	26104
D_00151	D_00012	33.995	15272
D_00151	D_00286	31.582	24814
D_00151	D_00266	40.270	33803
D_00151	D_00044	34.733	17875
D_00151	D_00019	33.434	17511
D_00151	D_00121	22.136	15991
D_00151	D_00094	38.270	27694
D_00151	D_00014	31.748	14017
D_00151	D_00112	21.953	15961
D_00151	D_00200	28.509	23675
D_00151	D_00268	37.438	32507
D_00151	D_00010	25.994	13966
D_00151	D_00128	22.757	10973
D_00151	D_00120	21.254	10385
D_00151	D_00099	20.114	14810
D_00151	D_00083	32.439	25529
D_00151	D_00013	32.832	17210
D_00151	D_00280	41.259	34279
D_00151	D_00201	27.024	18576
D_00151	D_00260	31.512	25983
D_00151	D_00180	30.393	20340
D_00151	D_00062	37.637	28360
D_00151	D_00032	23.428	11908
D_00151	D_00283	31.178	24612
D_00151	D_00143	13.993	6949
D_00151	D_00163	13.446	5740
D_00151	D_00271	38.060	32739
D_00151	D_00293	34.546	26602
D_00151	D_00183	31.625	21030
D_00151	D_00275	38.462	31341
D_00151	D_00082	36.132	29450
D_00151	D_00162	8.226	2785
D_00151	D_00259	43.543	35654
D_00151	D_00130	21.084	15442
D_00151	D_00031	34.342	17219
D_00151	D_00159	6.344	2935
D_00151	D_00106	20.887	10010
D_00151	D_00166	11.463	4345
D_00151	D_00135	22.401	10455
D_00151	D_00054	23.689	10908
D_00151	D_00015	33.967	17830
D_00151	D_00069	37.506	29821
D_00151	D_00238	26.910	22797
D_00151	D_00248	29.164	25111
D_00151	D_00187	26.758	18566
D_00151	D_00150	11.865	5008
D_00151	D_00009	29.662	13784
D_00151	D_00253	34.284	28373
D_00151	D_00018	23.490	10803
D_00151	D_00189	30.537	20498
D_00151	D_00217	31.359	25390
D_00151	D_00095	35.652	26681
D_00151	D_00103	21.794	15960
D_00151	D_00047	24.374	13057
D_00151	D_00242	29.308	22283
D_00151	D_00169	33.309	25227
D_00151	D_00291	27.809	23225
D_00151	D_00255	35.150	27742
D_00151	D_00142	10.843	5886
D_00151	D_00161	12.061	5075
D_00151	D_00262	44.436	36265
D_00151	D_00202	27.831	17928
D_00151	D_00292	30.859	24099
D_00151	D_00215	30.316	25033
